siren,count,nom,address,cp,Coordonnee X,Coordonnee Y,Latitude,Longitude
192809259,2,LYCEE GILBERT COURTOIS,2 rue salvador allende,28105,578201.5,6849719.4,48.73609971380858,1.3437345176016695
192810216,2,LYCÉE DES MÉTIERS SULLY,8 rue des viennes,28404,538482.7,6805000.0,48.325257739742746,0.82064408897167
192810380,4,COLLEGE MOZART D'ANET,rue andre boxhorn,28260,586044.1,6862809.7,48.85523892182093,1.4468521391651732
192810430,4,COLLEGE JEAN MONNET,38 rue jean bouin,28600,586958.0,6814336.6,48.41947187320961,1.4720869155865828
192900068,1,LA TOUR D'AUVERGNE,place de la tourbie,29107,170898.9,6790229.8,47.998110540420676,-4.1037747350606
192900074,3,LYCEE DE KERICHEN,rue prince de joinville,29225,147095.0,6837956.6,48.405967742310594,-4.48205233720877
192900090,2,CITE SCOLAIRE DE L'IROISE,7 place de strasbourg,29223,148227.7,6837215.5,48.400293320346,-4.465870249867291
192900231,6,LYCEE JEAN MOULIN,10 rue du lycee,29150,173975.4,6811790.1,48.19382407655503,-4.088634826908275
192900348,6,CITE SCOLAIRE JMARIE LE BRIS,2 place du lycee,29172,155305.8,6801263.3,48.08427291906139,-4.325666075568739
192900397,2,COLLEGE ROZ AVEL,rue even charruel,29650,213683.1,6844285.6,48.515997421787574,-3.5925596207170685
192900488,2,COLLEGE DU PAYS DES ABERS,2 rue victor hugo,29870,146519.7,6856727.8,48.5735817609479,-4.513889724694035
192900579,1,COLLEGE FRANCOIS CHARLES,27 rue pierre brossolette,29630,200555.2,6865300.0,48.69434875832457,-3.794111161894616
192900587,2,COLLEGE DES MONTS D'ARREE,rue de la liberation,29410,191111.9,6837732.9,48.43995015379068,-3.8892885847972964
192900694,1,LYCEE GENERAL BRIZEUX,6 rue bourg les bourgs,29191,170185.2,6789821.4,47.993872780938645,-4.112812651807775
192900702,1,LYCEE GENERAL ET TECHNOLOGIQUE CHAPTAL,35 chemin des justices,29191,169703.4,6789581.7,47.99133423692847,-4.118956545966542
192900710,3,LYCEE YVES THEPOT,28 avenue yves thepot,29000,171957.8,6788944.0,47.98744131191681,-4.088088670849402
192900728,1,LYCEE PROFESSIONNEL CHAPTAL,35 chemin des justices,29191,169703.4,6789581.7,47.99133423692847,-4.118956545966542
192900868,10,COLLEGE KERZOUAR,rue de kerzouar,29290,137261.2,6841251.9,48.42711013296504,-4.618628865970074
192900884,1,COLLEGE LEO FERRE,16 rue paul pourhiet,29390,200835.4,6790390.9,48.02307916992272,-3.704012897451371
192900892,1,COLLEGE VAL D'ELORN,rue du pont de bodivy,29450,176656.9,6835052.1,48.40443808342389,-4.080700113235367
192900926,1,LYCEE PROFESSIONNEL,rue de logodec,29590,174183.2,6818263.4,48.252001760682,-4.093637901497875
192900934,4,COLLEGE FRANCOIS COLLOBERT,12 rue des ecoles,29590,174190.6,6818608.7,48.25510206861836,-4.093955985245088
192901007,1,COLLEGE PENN AR C'HLEUZ,71 rue de kermaria,29222,147180.9,6839162.5,48.41684111139701,-4.4824385760001535
192901052,1,LYCEE PROFESSIONNEL EMILE BEJUIT,282 route de genas,69675,848189.6,6518476.0,45.74978301631224,4.906287069837422
192901304,1,LYCÉE DES MÉTIERS DU BÂTIMENT ET DE L'ÉCO-CONSTRUCTION,rue de kervern,29190,183036.9,6814011.2,48.22097809274782,-3.9697701057862367
192901494,2,COLLEGE KERHALLET,3 rue de touraine,29231,144984.5,6837896.6,48.40363054978629,-4.5103907734265976
192910867,7,ASSOCIATION SPORTIVE,place pierre boedec,29380,200686.4,6780286.5,47.93236077197908,-3.694526658954796
192910891,2,COLLEGE DE KERANROUX,2 rue fontaine margot,29231,142530.0,6835879.7,48.383466159949954,-4.540777734338937
192911048,2,COLLEGE MENDES-FRANCE,18 rue paul serusier,29673,197631.8,6853212.8,48.583765319738475,-3.819516680799898
192915908,2,COLEGE JEAN MOULIN,10 rue du lycee,29150,173975.4,6811790.1,48.19382407655503,-4.088634826908275
192915957,2,COLLEGE DE L'IROISE,7 place de strasbourg,29223,148227.7,6837215.5,48.400293320346,-4.465870249867291
192916310,2,COLLEGE PAUL LANGEVIN,rue pablo neruda,29730,155565.3,6769650.9,47.801121248738916,-4.283080614203335
192916344,2,COLLEGE GERMAIN PENSIVY,route de coray,29140,191099.5,6784783.3,47.96530270947749,-3.827629548801312
192916617,4,COLLEGE ANNA MARLY,8 rue jules lesven,29200,147638.9,6837488.2,48.40223534542826,-4.474137873772074
192917169,1,CROAS AR PENNOC,23 route de bohars,29820,142292.4,6840571.1,48.425276220371465,-4.55002141872963
192919298,1,COLLEGE DE KERALLAN,rue des myosotis,29280,138818.8,6835175.4,48.37396477255909,-4.589757798099407
192919686,1,COLLEGE DU VIZAC - GUIPAVAS,rue anne de bretagne,29490,152979.9,6840717.7,48.43568144973605,-4.406379212592523
192920064,6,COLLEGE DE L'AULNE,29 rue des fontaines,29520,193975.7,6809690.7,48.19083307277368,-3.818014891784888
193000064,2,COLLEGE FLORIAN D'ANDUZE,place du foirail,30140,778831.7,6328743.6,44.05327458744961,3.983807945074623
193000239,2,LPO MONTAURY,51 avenue georges pompidou,30911,808226.7,6304975.4,43.835490894800074,4.345537554571618
193000262,1,LYCEE DHUODA,17 rue dhuoda,30913,809082.7,6304112.8,43.82759772349561,4.355993615186166
193000320,2,COLLEGE DE COUTACH,296 avenue du marechal juin,30260,779893.7,6313219.6,43.913452608425686,3.994619945866902
193000338,2,ETABLISSEMENT SCOLAIRE,89 avenue geoffroy perret,30210,826117.9,6316826.1,43.93914777900157,4.570847618869863
193000361,1,COLLEGE A COUSSENS,rue des ecoles,30500,795642.2,6353899.0,44.277579253584,4.198335159380451
193000379,2,COLLEGE JEAN VILAR,avenue de sabatot,30800,815590.4,6288458.2,43.685705990880244,4.433340756512215
193000429,2,COLLEGE MARCEAU LAPIERRE,quartier des fumades,30270,771192.4,6334841.7,44.10897106863651,3.8893361973243423
193000460,2,LYCEE CHARLES GIDE,place adolphe bosc,30700,814020.6,6325161.8,44.016217100697155,4.422074915439457
193000478,1,LYCEE PROFESSIONNEL GUYNEMER,place de verdun,30700,822783.1,6329121.9,44.05037684220182,4.532293467995285
193000502,4,COLLEGE LA GARRIGUETTE,avenue des garrigues,30310,798683.9,6295000.0,43.74711424881829,4.2250223830696205
193000593,2,COLLEGE JULES VERNE,40 rue du vallon,30910,808030.6,6304321.7,43.829639135827094,4.342961784941175
193009453,1,COLLEGE FEUCHERES,3 avenue feucheres,30009,809742.6,6304909.6,43.83466477517355,4.364366250189112
193009479,2,COLLEGE ALPHONSE DAUDET,4 avenue paul langevin,30100,786868.5,6337995.3,44.135588435001324,4.085681377589877
193010121,2,COLLEGE LEO LARGUIER,place jean jaures,30110,782333.9,6346218.0,44.210139202791865,4.030355507116725
193010964,4,COLLEGE LA VALLEE VERTE,avenue de la condamine,30600,802535.0,6288446.3,43.68762118998721,4.271478887879566
193010980,1,COLLEGE LES OLIVIERS,35 rue des amoureux,30001,811382.1,6304855.9,43.83392478371075,4.384733350512415
193012457,4,COLLEGE LOU CASTELLAS,13 rue des cevennes,30320,815869.8,6308276.0,43.86397383648645,4.44129998287784
193012820,1,COLLEGE ELSA TRIOLET,place rhin et danube,30301,830518.8,6302613.1,43.810467043086405,4.6220114256397995
193013315,3,COLLEGE DE LA GALABERTE,4 boulevard du temple,30170,768907.9,6318612.1,43.963139712932865,3.8585960882198753
193013323,2,COLLEGE LE VIGNET,319 avenue du college,30420,796711.7,6298974.2,43.78316483465698,4.201264803455717
193100054,2,COLLEGE JEAN MONNET,2 boulevard charles de gaulle,31110,503341.8,6191012.5,42.79172584797239,0.5986219812987111
193100062,1,LYCEE PROFESSIONNEL DU BOIS,avenue du bois chantant,31110,503735.3,6191028.9,42.791969789588975,0.6034361783093534
193100088,5,COLLEGE JOSEPH REY,2 route de garac,31480,542566.1,6293535.9,43.72332218901911,1.0464187482757623
193100120,2,COLLEGE DU PLANTAUREL,rue raoul serres,31220,543674.9,6236110.9,43.20708420277649,1.0775178266034715
193100211,1,COLLEGE GEORGES BRASSENS,321 route de paulhac,31380,585812.0,6292738.1,43.724449516870614,1.5830933418229776
193100229,2,COLLEGE STELLA BLANDY,chemin les perdous,31310,556039.4,6236365.0,43.21196980073019,1.2294529340943852
193100237,4,COLLEGE BERTRAND LARALDE,rue du couraou,31210,501705.0,6224116.2,43.08885620164368,0.5661454254960095
193100252,1,COLLEGE BETANCE,56 avenue henri peyrusse,31605,564641.2,6262707.5,43.45057383168098,1.3283548236403675
193100286,2,LYCEE VINCENT AURIOL,36 route de soreze,31250,619980.3,6262357.9,43.455814232090255,2.0117359815354554
193100294,1,COLLEGE ROBERT ROGER,37 boulevard des ecoles,31370,547258.9,6258642.1,43.41048688664063,1.1149633356332225
193100310,2,COLLEGE FRANCOIS-CAZES,avenue de la breche romaine,31440,511664.5,6203981.6,42.91051453133941,0.6955881562273942
193100385,1,LYCEE POLYVALENT BELLEVUE,135 route de narbonne,31031,575588.5,6274432.2,43.558042008006325,1.4606930395252309
193100401,2,LYCÉE RAYMOND NAVES,139 route d'albi,31018,575931.1,6283343.0,43.63826288876129,1.4627848041954488
193100419,1,LYCEE GENERAL ST SERNIN,3 place st sernin,31070,574039.8,6280092.7,43.60868930991667,1.4401530533627185
193100443,2,"LYCEE GENERAL, TECHNOLOGIQUE ET PROFESSIONNEL DEODAT DE SEVERAC",26 boulevard deodat de severac,31076,572888.3,6277879.0,43.58856962196454,1.4264432653393833
193100526,1,LYCEE DES METIERS ROLAND GARROS,32 rue mathaly,31200,573174.6,6282364.5,43.62897206145453,1.4288818442745437
193100559,1,LPO MARIE LOUISE DISSARD DITE FRANCOISE,5 boulevard alain savary,31170,563678.3,6276796.5,43.57712095966604,1.3127495372033082
193100880,2,LYCEE PROFESSIONNEL DE REVEL,plaine du laudot,31250,619963.2,6261819.0,43.45096436374246,2.011608118964711
193100914,1,LYCEE PROFESSIONNEL JOLIMONT,44 chemin cassaing,31079,577057.5,6280841.8,43.61595816385313,1.4773349539709435
193111127,4,COLLEGE HENRI DE TOULOUSE LAUTREC,48 impasse barthe,31022,574130.4,6282372.6,43.6292184994525,1.4407054970957724
193112364,1,COLLEGE PIERRE DE FERMAT,1 rue gambetta,31004,574041.1,6279438.6,43.60280531071268,1.4403291216091931
193112372,1,COLLEGE HENRI GUILLAUMET,2 avenue du parc,31700,569855.0,6283176.8,43.63567743732556,1.3875643330746648
193112380,1,COLLEGE JEAN JAURES,1 chemin des bourdettes,31770,565955.8,6280055.4,43.60687090428665,1.3400819422950905
193112406,1,EREA DE MURET,40 avenue louis pasteur,31605,563695.0,6262572.6,43.44917962540017,1.3167085422999305
193112638,4,COLLEGE BOIS DE LA BARTHE,avenue du bois de la barthe,31820,560788.1,6281384.6,43.61783160432011,1.2757490253731274
193112653,2,COLLEGE LALANDE,44 chemin du seminaire,31021,573777.0,6283637.5,43.64054082347417,1.4360209840050162
193113198,2,COLLEGE LOUISA PAULIN,rue du commandant montalegre,31605,565182.6,6264915.5,43.470537138240815,1.3344639068813071
193113214,1,COLLEGE RAYMOND BADIOU,1 rue de kiev,31036,571286.7,6275844.9,43.56998255475299,1.4071297791940127
193113271,1,COLLEGE ALPHONSE DE LAMARTINE,11 rue marie magne,31025,573480.8,6278578.4,43.59496727893371,1.4336043555365758
193113339,3,COLLEGE JEAN MOULIN,7 avenue des ecoles jules julien,31400,575170.0,6276190.8,43.573788330373546,1.455090724734018
193113347,6,LYCEE EDMOND ROSTAND,2 boulevard charles de gaulle,31110,503341.8,6191012.5,42.79172584797239,0.5986219812987111
193115813,1,COLLEGE JEAN MERMOZ,20 rue henri martin,31703,569271.0,6284220.7,43.644960817244566,1.3800655760657583
193115847,1,COLLEGE MARENGO,25 rue frederic petit,31500,575661.1,6281030.5,43.61741206912932,1.4599990742125148
193116308,1,COLLEGE STENDHAL,59 rue paul lambert,31023,571667.1,6276741.5,43.578116996860274,1.411612916712322
193116324,2,COLLEGE LES VIOLETTES,3 avenue des pins,31142,572834.7,6287488.1,43.67500387947444,1.4234051407299513
193116340,1,COLLEGE JULES FERRY,4 rue jules ferry,31290,596295.3,6256584.7,43.40082087213601,1.7204208159394838
193116878,2,CLG LEON BLUM,2 chemin du maoure,31770,564870.1,6281219.4,43.617135717070624,1.3263358600310595
193116894,2,COLLEGE ALBERT CAMUS,rue urbain vigneres,31340,579771.7,6307776.6,43.85875230768266,1.5046259701254832
193116902,4,COLLEGE FRANCOIS MITTERRAND,avenue du 19 mars 1962,31460,599816.0,6270720.7,43.52848960441978,1.7611148375226717
193117223,5,COLLEGE ROMAIN ROLLAND,chemin de belbeze,31240,579261.8,6285976.0,43.6625258009319,1.503423976084038
193117694,2,COLLEGE GRAND SELVE,rue des sports,31330,561879.0,6298936.8,43.77594655014897,1.2845341911032686
193119021,1,LYCEE GENERAL ET TECHNOLOGIQUE JOLIMONT,44 chemin cassaing,31079,577057.5,6280841.8,43.61595816385313,1.4773349539709435
193120938,8,LYCEE GENERAL ET TECHNOLOGIQUE INTERNATIONAL VICTOR HUGO,boulevard victor hugo,31773,563404.2,6281115.1,43.61591640683662,1.3082130163496222
193121399,1,COLLEGE CAMILLE CLAUDEL,8 rue alain savary,31140,574917.3,6287309.4,43.67376730181702,1.4492620178224964
193121407,1,COLLEGE RENE CASSIN,avenue des carabenes,31650,582820.9,6273793.8,43.55353065792042,1.5503016714011708
193122207,1,COLLEGE DANIEL SORANO,7 avenue du college,31860,569512.0,6266302.9,43.483825114413655,1.3875843166217523
193122678,1,LYCEE DES ARENES,place emile male,31024,572262.6,6278300.2,43.59224618373021,1.4185951772313568
193122892,1,LYCEE PIERRE PAUL RIQUET,2 avenue du lycee,31650,582728.4,6272281.8,43.53991374473415,1.5495011309192182
193123387,3,COLLEGE CANTELAUZE,chemin de cantelauze,31470,557160.6,6274114.0,43.55170853710434,1.232849355065004
193124781,2,COLLEGE CLAUDE CORNAC,rue leo ferre,31150,573725.3,6293097.5,43.725628150678695,1.4330640091625846
193124807,2,COLLEGE LES ROUSSILLOUS,avenue de lanta,31570,590164.8,6274649.0,43.562399113828924,1.6409571817012976
193124823,2,COLLEGE MARCEL DORET,500 avenue de lagardelle,31810,572341.2,6260358.7,43.43087152193807,1.4240006232491482
193124831,3,COLLEGE JACQUELINE AURIOL,22 route de portet,31270,567177.3,6270632.1,43.5223338815802,1.3576306045731477
193124849,4,COLLEGE GALILEE,2 rue andre gide,31880,558318.3,6276234.5,43.57101496391746,1.2465847734487592
193124872,1,COLLEGE CONDORCET,8 route de montgeard,31560,588576.5,6251141.2,43.35069048701325,1.6263678666543822
193124906,3,COLLEGE JEAN DIEUZAIDE,1 rue des coteaux bellevue,31140,575965.4,6290819.7,43.70553205850256,1.4614048685425367
193200094,2,LYCEE BOSSUET,42 rue jules ferry,32100,489285.3,6321629.8,43.96213488426895,0.3740976839247661
193200128,1,COLLEGE HUBERT REEVES,rue descartes,32500,511678.0,6308575.6,43.851051208976536,0.6578032198248513
193200136,1,COLLEGE EDOUARD LARTET,chemin de l'arteton,32200,529154.5,6283025.4,43.62566933262886,0.8835671746624423
193200193,2,COLLEGE DE MARCIAC,chemin de ronde,32230,470111.7,6273384.4,43.52228628128485,0.1569953542295545
193200219,1,COLLEGE DU FEZENSAGUET,15 rue des justices,32120,529540.7,6294562.7,43.729539067132386,0.8845209758956979
193200250,4,CITE SCOLAIRE D'ARTAGNAN,27 avenue des pyrenees,32110,456036.9,6299632.4,43.753611689189356,-0.029351236074031662
193200276,4,COLLEGE D'ARTAGNAN,27 avenue des pyrenees,32110,456036.9,6299632.4,43.753611689189356,-0.029351236074031662
193200300,2,LYCEE PROFESSIONNEL CLEMENT ADER,10 rue du chemin neuf,32130,532433.2,6268456.9,43.49543544976201,0.928889625189058
193200334,3,COLLEGE DE VIC FEZENSAC,6 place zacharie baque,32190,482549.9,6299444.3,43.76055357540617,0.2996775479913684
193200359,1,COLLEGE DE L'ASTARAC,avenue d'artagnan,32300,490352.7,6272593.2,43.521438734199116,0.40744628480749534
193200672,8,GRETA DE GASCOGNE,1 bis rue darwin,32021,505491.8,6284205.8,43.6301845609081,0.5901585762416468
193200748,1,college vasconie,11 avenue jean dours,32170,481978.3,6262126.8,43.42480648719415,0.30837527093288103
193234170,1,COLLEGE JACQUES PREVERT,rue des clotes,33710,420086.7,6444387.2,45.041995257949026,-0.5560941169763627
193300084,9,COLLEGE JEAN VERDIER,rue des cigales,33980,382630.8,6406536.5,44.685505175406014,-1.0069221165128879
193300100,2,LYCEE D'ENSEIGNEMENT GAL ET TECHNOLOGIQUE DE BAZAS,12 cours gambetta,33430,444248.5,6375663.0,44.433164088380174,-0.2139812494486773
193300118,2,LYCEE PROFESSIONNEL DE BAZAS,12 cours gambetta,33430,444248.5,6375663.0,44.433164088380174,-0.2139812494486773
193300175,1,COLLEGE BIGANOS,1 rue jean zay,33380,384801.5,6401640.3,44.64242189851715,-0.9763226761720688
193300282,4,LYCEE GUSTAVE EIFFEL,143 cours de la marne,33074,418368.2,6420776.7,44.82893504461492,-0.5643660346269168
193300316,3,LYCEE DES METIERS D'ART TOULOUSE-LAUTREC,115 rue joseph abria,33000,416115.1,6421437.9,44.83396283281494,-0.5932228879111491
193300332,3,LYCEE PROFESSIONEL LES MENUTS,36 rue des douves,33800,418426.7,6420899.1,44.830059688152616,-0.5636965228171947
193300589,2,COLLEGE PAUL EMILE VICTOR,43 rue fort bayard,33420,448373.9,6418990.1,44.82440507553535,-0.18413512768718165
193300605,3,LP FLORA TRISTAN,domaine de la chausse,33360,423819.1,6413447.1,44.765203028674485,-0.4913707058674188
193300621,4,COLLEGE CANTERANE,44 rue st genes,33480,401527.7,6443950.0,45.030291517914435,-0.7912552053014759
193300696,3,LYCEE DES METIERS LA MORLETTE,62 rue camille pelletan,33151,422070.8,6423673.3,44.856482563398544,-0.5192006640945359
193300761,2,LYCEE DES METIERS LE VIGEAN,2 rue du college technique,33327,413764.0,6427641.8,44.88879311069908,-0.6265438122128371
193300811,1,COLLEGE JULES CHAMBRELENT,11 rue de la bouaille,33990,381460.8,6462766.9,45.19053332213172,-1.0579884345420385
193300837,1,COLLEGE JULES FERRY,22 rue jules ferry,33212,441683.5,6388653.0,44.549058059517634,-0.2528963752870986
193300936,1,COLLÈGE LUSSAC,10 avenue de verdun,33570,455621.5,6432623.3,44.949649268286606,-0.09928553231416018
193301033,2,COLLEGE PIERRE DE BELLEYME,rue edouard de pontet,33250,405580.9,6462822.3,45.20176659918781,-0.7512280667390121
193301140,2,LP PAUL BROCA,7 avenue de verdun,33220,479924.5,6419316.6,44.838081424748715,0.2146125762015255
193301157,2,LYCEE RECLUS,7 avenue de verdun,33220,479924.5,6419316.6,44.838081424748715,0.2146125762015255
193301223,2,COLLEGE FRANCOIS MAURIAC,6 avenue du 8 mai,33113,422072.1,6376297.4,44.43039426348177,-0.4926675860324686
193301280,1,COLLEGE HENRI BRISSON,15 rue armand leroi,33400,416155.3,6419738.8,44.81869766824622,-0.5917372017268516
193301371,5,LP DE L'ESTUAIRE,41 rue jaufre rudel,33394,412249.9,6453980.3,45.12505724127603,-0.6611611830996039
1933143,1,COLLEGE PIERRE MARTIN,rue du college,33420,452936.4,6413549.8,44.77710434592285,-0.12373903154250193
193314333,1,COLLEGE PIERRE MARTIN,rue du college,33420,452936.4,6413549.8,44.77710434592285,-0.12373903154250193
193314614,1,COLLEGE CASSIGNOL,63 rue laroche,33000,416882.8,6423421.4,44.852116516299965,-0.5846581649963161
193316197,1,COLLEGE GEORGES LAPIERRE,2 rue pierre brossolette,33305,421906.5,6425672.4,44.87439740292492,-0.5224067411379382
193316213,1,COLLEGE HENRI DE NAVARRE,9 rue jean zay,33230,454486.8,6442809.4,45.04088895820107,-0.11876092864146748
193316668,2,COLLEGE ALIENOR D'AQUITAINE,22 route du martinet,33770,391775.9,6390642.4,44.546658602002324,-0.8816672561592662
193316684,2,LYCÉE MARCEL DASSAULT,3 rue chateaubriand,33695,411729.5,6421730.1,44.83478078649515,-0.648825242702583
193317534,1,COLLEGE BLANQUI DE BORDEAUX,75 rue charles martin,33300,419690.3,6425719.1,44.87392410232151,-0.5504666323294741
193317583,1,COLLÈGE NOES,8 avenue de noes,33600,412610.7,6419222.7,44.81259587332923,-0.6362266263246035
193317609,1,LYCEE FERNAND DAGUIN,15 rue gustave flaubert,33698,411601.6,6421836.5,44.83568450942753,-0.6505040682876517
193318805,4,COLLEGE PABLO NERUDA,1 chemin de mussonville,33130,418350.0,6416915.2,44.79419709420395,-0.5623927165244033
193318888,3,COLLEGE DU VAL DE SAYE,2 rue du college,33920,432035.5,6454744.1,45.13990196185402,-0.41016480013994383
193318953,2,COLLEGE MICHEL DE MONTAIGNE,esplanade francois mitterrand,33305,422277.8,6425418.2,44.8723082873586,-0.5176515046626512
193320900,4,COLLEGE BOURRAN,rue leo lagrange,33700,412832.9,6421996.2,44.837633701104735,-0.6350371150476091
193321916,2,COLLEGE GERARD PHILIPE,38 avenue pierre corneille,33600,413633.1,6417691.6,44.79925131767994,-0.6224228247319115
193321924,2,LYCEE DE GASCOGNE,15 rue francois rabelais,33405,415899.1,6417248.2,44.79619551066967,-0.593541721492836
193321940,1,LYCEE DES METIERS DE L'HOTELLERIE DU TOURISME ET DES SERVICES,1 avenue roland dorgeles,33311,370229.6,6403377.8,44.65128676007206,-1.1609729594226228
193322468,1,COLLEGE DE CHAMBERY DE VILLENAVE D'ORNON,route de leognan,33140,416407.5,6412779.9,44.75621345715764,-0.5845556178623232
193323425,2,COLLEGE CANTELANDE,1 chemin des sources,33610,408283.7,6413391.4,44.75834633047757,-0.6874524653581178
193323466,3,LP PHILIPPE COUSTEAU,13 rue arnaudin,33240,428174.7,6438394.2,44.99131831522109,-0.4501502148821917
193323474,3,COLLEGE SEBASTIEN VAUBAN,9 rue du docteur boutin,33390,412471.5,6453888.6,45.12432490174336,-0.6582916952593512
193324415,1,LYCEE PROFESSIONNEL JACQUES BREL,1 rue jean lurcat,33305,422504.6,6425841.3,44.87615645022648,-0.5149362277717289
193324456,2,LYCEE PROFESSIONNEL BEAU DE ROCHES,rue jean hameau,33028,418316.6,6424945.9,44.86641696751402,-0.567404751343664
193325693,1,COLLEGE PORTE DU MEDOC,1 avenue des sports,33290,416106.3,6434001.8,44.946960370834454,-0.6005804419913837
193326576,1,COLLEGE,52 bis avenue de la mairie,33950,372224.5,6418941.8,44.79215901713221,-1.1461502146571123
193327053,2,COLLEGE FRANCOIS MAURIAC,33 rue du professeur portmann,33560,425958.3,6428686.9,44.90312703243413,-0.4728303805905858
193327228,3,LYCEE PAPE CLEMENT,1 rue leo lagrange,33605,411434.3,6418814.3,44.80843432958869,-0.6508512601902505
193327350,2,LYCEE DES METIERS DE LA MER,port de la barbotiere,33470,378268.2,6402055.5,44.64316365674212,-1.0588675736550754
193327467,1,COLLEGE EMILE COMBES,76 rue emile combes,33000,414799.8,6421591.2,44.83480165918746,-0.6099365776943609
193327475,1,LYCEE JEAN CONDORCET,89 rue condorcet,33030,417468.3,6424167.7,44.859067804955686,-0.5776829076301999
193327715,1,LGT COUSTEAU,rue arnaudin,33240,428174.7,6438394.2,44.99131831522109,-0.4501502148821917
193400082,1,COLLEGE VICTOR HUGO,place louis gleizes,34550,734268.6,6251660.2,43.36325346945768,3.4225371219304868
193400124,1,LYCEE PROFESSIONNEL JEAN MERMOZ,25 rue ferdinand de lesseps,34500,718975.2,6250041.3,43.34926175691658,3.2339095589989237
193400215,2,COLLEGE JULES FERRY,16 rue michelet,34370,708240.1,6254506.6,43.38963734638935,3.10164779717136
193400231,3,GRETA DU SALAGOU,2 rue victor hugo,34800,734873.6,6280889.1,43.62619152750164,3.431968268375383
193400280,10,LYCEE VALLOT,rue du docteur henri mas,34700,725356.2,6292437.3,43.7305072920405,3.314650720413115
193400314,3,COLLEGE FREDERIC MISTRAL,136 rue des etoffes,34400,790664.4,6286523.1,43.671938083423754,4.1239600014324616
193400371,1,COLLEGE JULES FERRY,place frederic mistral,34530,738926.2,6264900.7,43.48212992587738,3.4809591013559555
193400421,2,lycee jean mermoz,717 avenue jean mermoz,34060,771939.7,6279581.5,43.61163280190112,3.890882680595845
193400454,2,LP JULES FERRY,270 avenue de la colline,34077,767967.9,6278920.2,43.60607502625349,3.84161348626011
193400611,5,LP CHARLES ALLIES,24 boulevard joliot curie,34120,733818.9,6262108.2,43.457268204780426,3.417673774354121
193400637,5,COLLEGE DE QUARANTE,2 plan des ecoles,34310,697102.9,6249457.8,43.344259538468606,2.9642902527998007
193400702,2,COLLEGE DU JAUR,route de narbonne,34220,681463.6,6265145.0,43.4851526792003,2.7709588930485074
193400751,2,CITE SCOLAIRE PAUL VALERY,55 rue paul valery,34200,756049.0,6256033.9,43.40121707443148,3.6915540487924017
193400785,4,LYCEE CHARLES DE GAULLE,38 rue robespierre,34200,755170.0,6257081.2,43.41070735319603,3.6808205631451822
193400892,1,COLLEGE FRANCOIS VILLON,360 rue de la rompude,34980,764456.9,6288508.3,43.6926717779434,3.799343344740314
193400900,4,LYCEE JEAN-FRANCOIS CHAMPOLLION,avenue de figuieres,34874,775234.3,6276786.9,43.58614674822056,3.931272404870623
193401288,2,LEGTA FREDERIC BAZILLE-AGROPOLIS,3224 route de mende,34093,769767.3,6283327.2,43.645551096362574,3.8644902380626167
193408333,3,EREA JEAN-JACQUES ROUSSEAU,avenue de la colline,34075,767880.6,6279009.8,43.606889539163895,3.840544384222409
193408366,2,COLLEGE PAUL RIQUET,place du general de gaulle,34500,717774.4,6249567.5,43.34503046125156,3.219091026991268
193409729,2,COLLEGE VICTOR HUGO,5 quai francois maillol,34202,756746.8,6256843.5,43.40844493534976,3.700251907252885
193409745,1,COLLÈGE EMMANUEL MAFFRE-BAUGE,84 rue joliot curie,34230,737000.8,6271402.8,43.540731754374626,3.457635650435364
193410289,1,COLLEGE GEORGES BRASSENS,avenue du mejean,34970,772706.5,6274625.7,43.5669672795396,3.8996784963935935
193410390,2,COLLEGE GUY MOQUET,1 rue darwin,94800,652719.2,6855060.7,48.79389510693999,2.3563842943166198
193410651,4,COLLEGE JEAN MOULIN SETE,7 rue des gerfauts,34200,754376.2,6257592.1,43.415364595237705,3.6710787993542855
193410669,1,COLLEGE JEAN PERRIN,1 avenue pierre villon,34500,719416.3,6249377.9,43.343281958277856,3.2393222329882696
193413218,2,COLLEGE KRAFFT,boulevard yves du manoir,34500,720088.1,6248756.7,43.33767507257145,3.247578672758723
193413684,1,COLLEGE GERARD PHILIPE,48 bis rue frederic fabreges,34000,771435.1,6277987.6,43.59734336560839,3.8844132992149993
193413861,3,COLLEGE LO TRENTANEL,rue eglise des cordeliers,34150,744306.3,6284180.2,43.65527666378242,3.5490882523872345
193413887,2,COLLEGE MARCEL PAGNOL,rue emile turco,34410,722045.5,6241928.9,43.27619653677912,3.2714155610982245
193415379,5,COLLEGE FREDERIC MISTRAL,place jean moulin,34470,776761.8,6274038.1,43.56125347233922,3.949767074889968
193415957,3,COLLEGE PIERRE MENDES-FRANCE,rue henri moynier,34830,773473.0,6285773.8,43.66718936031973,3.9107534399527673
193416039,2,COLLEGE E MAFFRE-BAUGE,84 rue joliot curie,34230,737000.8,6271402.8,43.540731754374626,3.457635650435364
193500170,5,COLLEGE DU QUERPON,route de campel,35330,327368.8,6766394.7,47.89195270673736,-1.9895775319151592
193500212,1,COLLEGE FRANCOIS BRUNE,21 rue du mont st michel,35610,363188.6,6835794.9,48.53474741038665,-1.5647184318065868
193500220,2,MAISON DES LYCEENS DU LYCEE BEAUMONT,10 rue du lycee,35605,317963.8,6740612.0,47.65503866921996,-2.0929503096429127
